Threat Id,,,,Latitude,Longitude,Altitude,Latitude(Predicted),Longitude(Predicted),Altitude(Predicted)
3606,,,,42.200070504280227,-71.01193105,9668,42.204985867071471,-71.00181897,9894
3801,,,,42.188271076004753,-71.52209363,4988,42.185494709051184,-71.52728536,4980
3870,,,,43.147095349310192,-71.74215486,13546,43.149538435745725,-71.73243619,13574
3999,,,,42.468832357466461,-71.57670341,1895,42.46950171103326,-71.57439058,1906
3746,,,,43.036783127129318,-70.35542472,17799,43.041076785519749,-70.34803039,18290
3883,,,,42.857775012482584,-71.57996047,6259,42.86206545,-71.58447312,6235
4011,,,,42.397003149536566,-71.38334935,3928,42.400155050233337,-71.38527373,3942
4013,,,,42.371367158233966,-71.18081594,688,42.368867217792172,-71.18459701,504
1006,,,,42.386093339871479,-71.44578836,3349,42.38512591487742,-71.45164808,3245
3888,,,,42.638478548238751,-71.5149373,676,42.637426954097315,-71.51575337,659
3633,,,,42.637624928516011,-71.51615599,687,42.636883093172592,-71.51816509,655
3955,,,,42.765934334061086,-71.76180809,3375,42.765138920180242,-71.7639048,3420
4019,,,,,,,,,
3709,,,,42.55564847,-71.41947323,4044,42.555399946748608,-71.41888382,4058
3985,,,,42.827099813262713,-71.25608679,9857,42.830441183972141,-71.24814679,9914
3606,,,,42.200070504280227,-71.01193105,9668,42.204985867071471,-71.00181897,9894
3801,,,,42.187311841719385,-71.52357166,5203,42.184655447882406,-71.52833572,5248
3870,,,,43.147635124174307,-71.74119795,13490,43.150043185137847,-71.73196065,13506
3999,,,,42.469036325637731,-71.57578373,1881,42.469737617508557,-71.57315435,1883
3746,,,,43.036783127129318,-70.35542472,17799,43.041076785519749,-70.34803039,18290
3883,,,,42.861129410519041,-71.58607457,6268,42.865447145806186,-71.59169307,6251
4011,,,,42.39731896,-71.3845993,3971,42.400228250748953,-71.3869319,3995
4013,,,,42.371367158233966,-71.18081594,688,42.368867217792172,-71.18459701,504
1006,,,,42.385972855373865,-71.44699218,3349,42.38511226,-71.45267036,3251
3888,,,,42.637778449248792,-71.51547749,665,42.636709262229921,-71.51626176,648
3633,,,,42.637547039663993,-71.5166283,665,42.637099291935243,-71.51828471,629
3955,,,,42.764459817698352,-71.76522757,3407,42.762917855239877,-71.76906046,3456
4019,,,,,,,,,
3709,,,,42.555236374045727,-71.41934044,4081,42.55481748,-71.41881078,4105
3985,,,,42.829420868384211,-71.25314959,9971,42.832985656881966,-71.24564586,10056
3606,,,,42.200070504280227,-71.01193105,9668,42.204985867071471,-71.00181897,9894
3801,,,,42.186452784776719,-71.52565952,5212,42.18374799733224,-71.53069779,5255
3870,,,,43.148794103954209,-71.73583383,13576,43.151211083353239,-71.72638066,13605
3999,,,,42.469123593500164,-71.57557845,1875,42.469723182975244,-71.57347745,1874
3746,,,,43.036783127129318,-70.35542472,17799,43.041076785519749,-70.34803039,18290
3883,,,,42.86215185839886,-71.58738726,6324,42.866420547318384,-71.59294703,6318
4011,,,,42.399430728213211,-71.38490674,3987,42.402653653756175,-71.38679071,4012
4013,,,,42.369369362755073,-71.18368566,734,42.366742145974875,-71.18727661,600
1006,,,,42.385667024154777,-71.44961956,3286,42.384917850969892,-71.45519122,3183
3888,,,,42.637778449248792,-71.51547749,665,42.636709262229921,-71.51626176,648
3633,,,,42.637479982017837,-71.51711689,646,42.637114891549352,-71.51872326,607
3955,,,,42.765391908454653,-71.76348564,3382,42.764875568865136,-71.76506904,3422
3709,,,,42.555236374045727,-71.41934044,4081,42.55481748,-71.41881078,4105
3985,,,,42.829420868384211,-71.25314959,9971,42.832985656881966,-71.24564586,10056
3801,,,,42.184978352856213,-71.52666442,4925,42.182264495120833,-71.53116882,4894
3870,,,,43.149357605295975,-71.73425904,13545,43.15175393,-71.72502711,13567
3999,,,,42.469446876424755,-71.57406603,1843,42.470102035764143,-71.57147941,1828
3746,,,,43.042220315843828,-70.32871746,11602,,,
3883,,,,42.863995167991241,-71.58935967,6402,42.868200335715677,-71.59466545,6409
4011,,,,42.400102958124492,-71.38592826,4133,42.403230575681647,-71.38803627,4195
4013,,,,42.369369362755073,-71.18368566,734,42.366742145974875,-71.18727661,600
1006,,,,42.385496956987822,-71.450998,3262,42.384734270887712,-71.45654906,3161
3888,,,,42.637047737828844,-71.51599072,654,42.635964885243915,-71.51673741,638
3633,,,,42.63573560127513,-71.51604309,769,42.63441277,-71.51645746,780
3955,,,,42.764313330642246,-71.76589302,3423,42.763211340977151,-71.76871521,3470
3709,,,,42.555242337152386,-71.41898944,4113,42.554986764488142,-71.41846933,4141
3985,,,,42.836146081393466,-71.25371347,10261,42.841252321962877,-71.24842428,10407
3801,,,,42.184978352856213,-71.52666442,4925,42.182264495120833,-71.53116882,4894
3870,,,,43.151804268148325,-71.73066202,12875,43.154381000677496,-71.72188953,12775
3999,,,,42.469592305210689,-71.57363772,1849,42.470224883836607,-71.57136579,1838
3746,,,,43.042220315843828,-70.32871746,11602,,,
3883,,,,42.864936492050653,-71.59027424,6504,42.86911223,-71.59534008,6535
4011,,,,42.400102958124492,-71.38592826,4133,42.403230575681647,-71.38803627,4195
4013,,,,42.368083604519811,-71.18550131,750,42.365404279703455,-71.1889012,632
1006,,,,42.385496956987822,-71.450998,3262,42.384734270887712,-71.45654906,3161
3888,,,,42.637047737828844,-71.51599072,654,42.635964885243915,-71.51673741,638
3633,,,,42.635018927628586,-71.51575928,783,42.633447695445071,-71.51590404,798
3955,,,,42.764450373786048,-71.76589722,3384,42.763765349440561,-71.76777459,3415
3709,,,,42.555242337152386,-71.41898944,4113,42.554986764488142,-71.41846933,4141
3985,,,,42.836146081393466,-71.25371347,10261,42.841252321962877,-71.24842428,10407
3606,,,,42.40081027695026,-71.39009173,4240,42.403155665011617,-71.39336336,4314
3801,,,,42.184978352856213,-71.52666442,4925,42.182264495120833,-71.53116882,4894
3870,,,,43.152337939075487,-71.72889105,12863,43.154899378514308,-71.72019127,12765
3999,,,,42.469726089040371,-71.57306386,1840,42.470347491951088,-71.57070985,1826
3746,,,,43.042220315843828,-70.32871746,11602,,,
3883,,,,42.867029917203773,-71.59423041,6516,42.871232036092636,-71.5999468,6546
4013,,,,42.367447990739585,-71.18628139,771,42.364714418005619,-71.18960288,667
1006,,,,42.384929965189869,-71.45417335,3173,42.384073966748367,-71.46002704,3058
3888,,,,42.636318938106939,-71.51647695,643,42.63522242,-71.51718605,628
3633,,,,42.634991646839026,-71.51619276,788,42.633734031998081,-71.51653032,804
3955,,,,42.764380851946704,-71.76614127,3381,42.76377778,-71.76792516,3409
4023,,,,,,,,,
3709,,,,42.55722094780343,-71.41774147,3997,42.55805258177962,-71.41686602,3985
3985,,,,42.837708433995957,-71.24666648,10388,42.841904497751308,-71.24024079,10554
3606,,,,42.40081027695026,-71.39009173,4240,42.403155665011617,-71.39336336,4314
3801,,,,42.184978352856213,-71.52666442,4925,42.182264495120833,-71.53116882,4894
3870,,,,43.152964019465493,-71.72656364,12865,43.155526948957544,-71.71785789,12772
3999,,,,42.469870401914115,-71.57268416,1831,42.470351676990319,-71.57107186,1817
3746,,,,43.042220315843828,-70.32871746,11602,,,
3883,,,,42.868144293776233,-71.59547327,6519,42.87231957516326,-71.60108635,6547
4013,,,,42.365767730793969,-71.18820528,728,42.362834073518854,-71.19145151,625
1006,,,,42.384361545599681,-71.45653705,3209,42.383230155795125,-71.46292934,3119
3888,,,,42.636318938106939,-71.51647695,643,42.63522242,-71.51718605,628
3633,,,,42.63465741,-71.51677886,798,42.63361636214529,-71.51744207,814
3955,,,,42.764380851946704,-71.76614127,3381,42.76377778,-71.76792516,3409
4023,,,,,,,,,
3709,,,,42.557271325052888,-71.41750358,3982,42.558010854336054,-71.41665389,3967
3985,,,,42.838398963300918,-71.24521041,10520,42.842486878626225,-71.23878753,10701
3606,,,,42.40240457144877,-71.39130927,4324,42.404967633623492,-71.39431115,4412
3801,,,,42.181825763600536,-71.53040953,4913,42.179197979525469,-71.53418691,4889
3870,,,,43.15423440285781,-71.72136462,12865,43.156816564892793,-71.71232908,12782
3999,,,,42.469991336372708,-71.57221487,1830,42.470473335458337,-71.57048405,1818
3746,,,,43.042220315843828,-70.32871746,11602,,,
3883,,,,42.870259902580635,-71.59707683,6461,42.874452335291409,-71.60221434,6474
4013,,,,42.365165586714475,-71.18888582,888,42.362215349034365,-71.19199938,835
1006,,,,42.384042982853209,-71.45950439,3216,42.38309442,-71.46577624,3137
3888,,,,42.635584335226795,-71.51692849,633,42.634474153270894,-71.5176,618
3633,,,,42.634884651309491,-71.51752358,855,42.634225609435617,-71.51858528,891
3955,,,,42.762284274299311,-71.77110153,3421,42.760760195835239,-71.77492887,3454
4023,,,,,,,,,
3709,,,,42.557271325052888,-71.41750358,3982,42.558010854336054,-71.41665389,3967
3985,,,,42.840824449787192,-71.24249431,10651,42.845074832348821,-71.23625463,10841
3606,,,,42.403059028522819,-71.39214815,4385,42.405616677588945,-71.39518302,4484
3801,,,,42.180923710418767,-71.53361162,4906,42.178180708894352,-71.53832439,4882
3870,,,,43.155016829616322,-71.71817438,12842,43.157625495801206,-71.70888645,12758
3999,,,,42.470138964441858,-71.57163754,1829,42.470638501584972,-71.56977385,1818
3746,,,,43.05463508145003,-70.31382873,9467,,,
3883,,,,42.871422263565918,-71.59928532,6461,42.875630454028865,-71.60478736,6471
4013,,,,42.365165586714475,-71.18888582,888,42.362215349034365,-71.19199938,835
1006,,,,42.384310010355193,-71.45997305,3182,42.383625007381553,-71.46552726,3095
3888,,,,42.635584335226795,-71.51692849,633,42.634474153270894,-71.5176,618
3633,,,,42.633047329083489,-71.5163095,832,42.631375888550032,-71.51621884,853
3955,,,,42.762284274299311,-71.77110153,3421,42.760760195835239,-71.77492887,3454
4023,,,,,,,,,
3709,,,,42.557458827593912,-71.41719527,3997,42.558107193359746,-71.41638283,3988
3985,,,,42.84160504,-71.24089896,10735,42.84577383868502,-71.23461817,10931
3606,,,,42.404972666746389,-71.39285298,4456,42.407900404556408,-71.39536759,4561
3801,,,,42.179212521254819,-71.53631824,4634,42.176398720641409,-71.54109571,4533
3870,,,,43.155236271197907,-71.7176964,12959,43.157734518491139,-71.7090867,12908
3999,,,,42.470300482472489,-71.57115382,1828,42.470721241554969,-71.56971097,1819
3746,,,,43.05463508145003,-70.31382873,9467,,,
3883,,,,42.871422263565918,-71.59928532,6461,42.875630454028865,-71.60478736,6471
4013,,,,42.363989538026019,-71.19013047,923,42.361345726192596,-71.19239611,890
1006,,,,42.384042777065588,-71.46234995,3129,42.383382294651732,-71.467539,3045
3888,,,,42.63484201309538,-71.51737232,623,42.63372033566062,-71.51800479,609
3633,,,,42.633123524577975,-71.51681088,838,42.63180749,-71.51705175,860
3955,,,,42.760816420706185,-71.77448397,3442,42.758847416046478,-71.77918301,3476
3709,,,,42.556184229104609,-71.41640609,3740,42.556080775673983,-71.41548147,3660
3985,,,,42.84160504,-71.24089896,10735,42.84577383868502,-71.23461817,10931
3606,,,,42.40615823079149,-71.39287724,4488,42.409371518429971,-71.39502345,4595
3801,,,,42.17856171,-71.53700819,4578,42.17579565223096,-71.54162363,4467
3870,,,,43.156084996069318,-71.71340988,12946,43.158661781269728,-71.70403806,12896
3999,,,,42.470472194569965,-71.57053155,1833,42.470931921026278,-71.56885652,1827
3746,,,,43.05463508145003,-70.31382873,9467,,,
3883,,,,42.873848778910322,-71.59973534,6218,42.878136114727113,-71.60426498,6173
4013,,,,42.363989538026019,-71.19013047,923,42.361345726192596,-71.19239611,890
1006,,,,42.384366972755892,-71.46278443,3222,42.38404604339128,-71.46741417,3179
3888,,,,42.63484201309538,-71.51737232,623,42.63372033566062,-71.51800479,609
3633,,,,42.632352932871768,-71.51639144,862,42.630719593687388,-71.51632952,890
3955,,,,42.760634462976057,-71.77498878,3454,42.758844948633083,-71.77931961,3489
3709,,,,42.556137752231329,-71.41649273,3887,42.55602132698904,-71.41574728,3861
3985,,,,42.847453162479709,-71.23751637,9688,42.852768813218255,-71.23152552,9615
3801,,,,42.17856171,-71.53700819,4578,42.17579565223096,-71.54162363,4467
3870,,,,43.156783531023734,-71.71078586,12926,43.159319141611377,-71.70136402,12874
3999,,,,42.470687023211454,-71.56979257,1848,42.471242163021948,-71.567908,1849
3746,,,,43.058348538728595,-70.30839093,11019,43.062614737024568,-70.30002266,10815
3883,,,,42.876038760177721,-71.60041712,6189,42.880301740802864,-71.60426733,6143
1006,,,,42.384121389439429,-71.46449731,3181,42.383718390821109,-71.46923747,3130
3888,,,,42.634093048940287,-71.51777759,613,42.632957708123556,-71.51837248,599
3633,,,,42.632697236455371,-71.51762683,851,42.631860944792138,-71.5184191,872
3955,,,,42.758354161220339,-71.77972128,3591,42.755777603197807,-71.78557173,3664
4026,,,,42.40794225431361,-71.39362846,4509,42.411263411534421,-71.39557788,4606
4028,,,,,,,,,
3709,,,,42.555570054675258,-71.41675507,4010,42.555165003906261,-71.41617498,4022
4030,,,,42.362543557729587,-71.19128538,923,42.359824746127316,-71.19338926,896
3985,,,,42.847453162479709,-71.23751637,9688,42.852768813218255,-71.23152552,9615
3801,,,,42.17856171,-71.53700819,4578,42.17579565223096,-71.54162363,4467
3870,,,,43.157935717135175,-71.70666445,12917,43.160449369493605,-71.69739372,12867
3999,,,,42.471175800260525,-71.56764702,1831,42.471907276563378,-71.5647659,1826
3746,,,,43.058348538728595,-70.30839093,11019,43.062614737024568,-70.30002266,10815
3883,,,,42.877221017132833,-71.60197758,6084,42.88154796,-71.60613112,6015
1006,,,,42.382981795185813,-71.46892504,3148,42.382022128684959,-71.4751159,3092
3888,,,,42.634093048940287,-71.51777759,613,42.632957708123556,-71.51837248,599
3633,,,,42.632337486584362,-71.51761685,834,42.631395416915908,-71.51825677,847
3955,,,,42.758354161220339,-71.77972128,3591,42.755777603197807,-71.78557173,3664
4026,,,,42.40867239,-71.39418291,4507,42.411948095918007,-71.39619586,4595
4028,,,,,,,,,
3709,,,,42.555647287465291,-71.41645628,4015,42.555769107794141,-71.41575177,4014
4030,,,,42.362543557729587,-71.19128538,923,42.359824746127316,-71.19338926,896
3985,,,,42.847453162479709,-71.23751637,9688,42.852768813218255,-71.23152552,9615
3801,,,,42.17856171,-71.53700819,4578,42.17579565223096,-71.54162363,4467
3870,,,,43.158629649515291,-71.70245976,12997,43.161165578820686,-71.6926598,12965
3999,,,,42.471298917571218,-71.5670552,1809,42.472012403674206,-71.56440776,1794
3746,,,,43.058348538728595,-70.30839093,11019,43.062614737024568,-70.30002266,10815
3883,,,,42.879402289111937,-71.60151582,6063,42.88371473398589,-71.60452536,5998
1006,,,,42.382864088461638,-71.47067189,3187,42.382029188412304,-71.47668748,3150
3888,,,,42.633327811286492,-71.51816359,604,42.632183459213728,-71.51871945,590
3633,,,,42.631730154623675,-71.51742321,823,42.630520271830243,-71.51780081,831
3955,,,,42.758020073691974,-71.78043304,3737,42.756363991021978,-71.78411084,3825
4026,,,,42.40867239,-71.39418291,4507,42.411948095918007,-71.39619586,4595
4028,,,,,,,,,
3709,,,,42.555504847647128,-71.41629388,4014,42.555207847431419,-71.41569051,4022
4030,,,,42.359810969440382,-71.19330191,841,42.356643668413419,-71.19535192,800
3985,,,,42.847453162479709,-71.23751637,9688,42.852768813218255,-71.23152552,9615
3801,,,,42.17856171,-71.53700819,4578,42.17579565223096,-71.54162363,4467
3870,,,,43.159715940864551,-71.69811457,13004,43.162230472497065,-71.68833948,12975
3999,,,,42.471451283927081,-71.56641915,1792,42.472174983317743,-71.56372097,1771
3746,,,,43.058348538728595,-70.30839093,11019,43.062614737024568,-70.30002266,10815
3883,,,,42.880409101508789,-71.60209875,6046,42.884712314166208,-71.60506412,5982
1006,,,,42.382843115323411,-71.47111306,3066,42.382161345717243,-71.47661428,2997
3633,,,,42.630743710542525,-71.51714243,794,42.629287340589073,-71.51722379,790
3955,,,,42.75801640588891,-71.78093059,3646,42.756625583752637,-71.78436543,3699
4026,,,,42.409816651283087,-71.3957339,4493,42.412788434707231,-71.39809994,4563
3709,,,,42.555504847647128,-71.41629388,4014,42.555207847431419,-71.41569051,4022
4030,,,,42.359810969440382,-71.19330191,841,42.356643668413419,-71.19535192,800
3985,,,,42.847453162479709,-71.23751637,9688,42.852768813218255,-71.23152552,9615
3801,,,,42.174432981912382,-71.54525642,4430,42.17183474,-71.55042951,4323
3870,,,,43.159715940864551,-71.69811457,13004,43.162230472497065,-71.68833948,12975
3999,,,,42.471686846822472,-71.56554905,1790,42.472442468002029,-71.56268359,1771
3746,,,,43.058348538728595,-70.30839093,11019,43.062614737024568,-70.30002266,10815
3883,,,,42.880409101508789,-71.60209875,6046,42.884712314166208,-71.60506412,5982
1006,,,,42.382657607256462,-71.47260959,3110,42.38193178,-71.47831578,3058
3633,,,,42.630743710542525,-71.51714243,794,42.629287340589073,-71.51722379,790
3955,,,,42.75801640588891,-71.78093059,3646,42.756625583752637,-71.78436543,3699
4026,,,,42.409957718946558,-71.39704958,4470,42.412570309271089,-71.39988255,4529
3709,,,,42.555504847647128,-71.41629388,4014,42.555207847431419,-71.41569051,4022
4030,,,,42.359810969440382,-71.19330191,841,42.356643668413419,-71.19535192,800
3985,,,,42.847453162479709,-71.23751637,9688,42.852768813218255,-71.23152552,9615
3801,,,,42.173199100104661,-71.53899115,3558,42.17076708091313,-71.54073264,3221
3870,,,,43.160836859939224,-71.69351691,13059,43.163307232750768,-71.6838865,13041
3999,,,,42.47194069425322,-71.56458121,1799,42.472630616461544,-71.56201095,1787
3746,,,,43.058348538728595,-70.30839093,11019,43.062614737024568,-70.30002266,10815
3883,,,,42.882751519487556,-71.60469438,5960,42.887083746730113,-71.60808497,5881
1006,,,,42.382711784291395,-71.4753897,3298,42.382147447104359,-71.48091911,3309
3633,,,,42.630095602822763,-71.5172738,770,42.628685941198938,-71.51737741,759
3955,,,,42.756829117546935,-71.78432434,3518,42.755321765697296,-71.78818788,3521
4026,,,,42.411067284586125,-71.39855637,4430,42.413562763736522,-71.40145907,4466
3709,,,,42.555504847647128,-71.41629388,4014,42.555207847431419,-71.41569051,4022
4030,,,,42.356276947335559,-71.19556658,758,42.352751635068408,-71.19755954,708
3985,,,,42.847453162479709,-71.23751637,9688,42.852768813218255,-71.23152552,9615
3801,,,,42.173382561924832,-71.53933694,4608,42.17130879950777,-71.54058072,4637
3870,,,,43.16197548,-71.69006226,13052,43.164423124124895,-71.68090944,13034
3999,,,,42.471931521426789,-71.56446545,1775,42.472523690510208,-71.56233596,1753
3746,,,,43.058348538728595,-70.30839093,11019,43.062614737024568,-70.30002266,10815
3883,,,,42.884881573221669,-71.60621461,5957,42.889207830713687,-71.60951422,5888
1006,,,,42.382591643651075,-71.4768054,3380,42.381985166882593,-71.48246225,3421
3633,,,,42.630022437932254,-71.51758423,772,42.628824880201222,-71.51791397,763
3955,,,,42.756829117546935,-71.78432434,3518,42.755321765697296,-71.78818788,3521
4026,,,,42.411761255638659,-71.39910106,4410,42.414315315564032,-71.40191054,4438
3709,,,,42.555517686068661,-71.41581758,4135,42.555358713888239,-71.41528179,4174
4030,,,,42.356276947335559,-71.19556658,758,42.352751635068408,-71.19755954,708
3985,,,,42.847453162479709,-71.23751637,9688,42.852768813218255,-71.23152552,9615
3801,,,,42.172229446131524,-71.54112827,4494,42.17015342534264,-71.542881,4461
3870,,,,43.162657980949071,-71.68601175,13086,43.165135807953604,-71.67627966,13078
3999,,,,42.47209209106466,-71.56382735,1751,42.472618997900121,-71.56210618,1723
3746,,,,43.058348538728595,-70.30839093,11019,43.062614737024568,-70.30002266,10815
3883,,,,42.885923852641753,-71.60709235,5965,42.890251319048524,-71.61040856,5904
1006,,,,42.382022889745912,-71.48072502,3434,42.38129053,-71.48688397,3483
3633,,,,42.628437881298844,-71.5166462,694,42.626568889197721,-71.51635355,659
3955,,,,42.755871286485622,-71.78673177,3489,42.754232628505143,-71.79081763,3484
4026,,,,42.413453059987312,-71.39977259,4357,42.416274295594057,-71.40215527,4365
3709,,,,42.555758782901329,-71.41567099,4149,42.555745253477035,-71.41511482,4187
4030,,,,42.35404901,-71.19683287,735,42.350208549598079,-71.19867277,686
3985,,,,42.847453162479709,-71.23751637,9688,42.852768813218255,-71.23152552,9615
3801,,,,42.17166998,-71.54217884,4455,42.169551298359529,-71.54417485,4404
3870,,,,43.163580804845189,-71.68306778,12963,43.166097927904119,-71.67324986,12932
3999,,,,42.472396262857728,-71.56280372,1761,42.473080057604832,-71.56057098,1740
3746,,,,43.058348538728595,-70.30839093,11019,43.062614737024568,-70.30002266,10815
3883,,,,42.886907534091108,-71.60648014,5962,42.891221695451463,-71.60920282,5903
1006,,,,42.381815972531811,-71.48236204,3493,42.381019381185489,-71.48872538,3558
3633,,,,42.62811243,-71.51675719,779,42.62637622461034,-71.51654807,780
3955,,,,42.755185487617815,-71.78839155,3447,42.753339844586229,-71.79290008,3430
4026,,,,42.414640673333132,-71.39965141,4348,42.417757069244445,-71.40159428,4353
3709,,,,42.55613338981302,-71.41520206,4125,42.556330724611549,-71.41456199,4150
4030,,,,42.35404901,-71.19683287,735,42.350208549598079,-71.19867277,686
3985,,,,42.847453162479709,-71.23751637,9688,42.852768813218255,-71.23152552,9615
3801,,,,42.17166998,-71.54217884,4455,42.169551298359529,-71.54417485,4404
3870,,,,43.164032924248339,-71.68114035,13276,43.166369778938787,-71.67230535,13318
3999,,,,42.472546186110009,-71.56223815,1734,42.473238598076968,-71.56010316,1704
3746,,,,43.058348538728595,-70.30839093,11019,43.062614737024568,-70.30002266,10815
3883,,,,42.889188964763171,-71.60837769,5914,42.893520173487566,-71.61126389,5851
1006,,,,42.38160401,-71.48496161,3679,42.380768668096614,-71.49162781,3801
3633,,,,42.627865517933621,-71.51734149,782,42.626586891058082,-71.51759665,785
3955,,,,42.755001643109161,-71.78930193,3443,42.753653689305125,-71.79290778,3426
4026,,,,42.414640673333132,-71.39965141,4348,42.417757069244445,-71.40159428,4353
4028,,,,,,,,,
3709,,,,42.55606679,-71.41501623,4123,42.556197182995163,-71.41439371,4144
4030,,,,42.35117529176744,-71.19804001,675,42.347251719064673,-71.1996241,622
3801,,,,42.17009682,-71.54661695,4676,42.16802318,-71.54978751,4721
3870,,,,43.164466545463341,-71.68156936,13267,43.16675788744574,-71.67361055,13307
3999,,,,42.472856166242408,-71.56125182,1713,42.473582017138689,-71.559071,1680
3746,,,,43.058348538728595,-70.30839093,11019,43.062614737024568,-70.30002266,10815
3883,,,,42.889188964763171,-71.60837769,5914,42.893520173487566,-71.61126389,5851
1006,,,,42.381488476152633,-71.48749223,3781,42.380793100235373,-71.49404083,3916
3633,,,,42.627004667132731,-71.51685173,798,42.625352479476007,-71.5166807,806
3955,,,,42.754542958278719,-71.7903927,3432,42.753097421614854,-71.79416359,3413
4026,,,,42.416969406398771,-71.40068926,4195,42.420125605783312,-71.40245239,4154
4028,,,,,,,,,
3709,,,,42.55581375436693,-71.41462227,4085,42.555770604474574,-71.41396225,4092
4030,,,,42.350317433261544,-71.19835232,720,42.346378156985914,-71.19984111,684
3801,,,,42.17009682,-71.54661695,4676,42.16802318,-71.54978751,4721
3870,,,,43.165229059989493,-71.6774726,13278,43.167577637660806,-71.66889668,13318
3999,,,,42.473271118911335,-71.55997597,1724,42.474215166681937,-71.55719362,1699
3746,,,,43.08356331,-70.28551352,10809,43.090507454886129,-70.27878244,10736
3883,,,,42.891067070816909,-71.61373408,6138,42.895341526794546,-71.61825505,6142
1006,,,,42.381327048792656,-71.48948337,3821,42.380685019929508,-71.49595109,3953
3633,,,,42.62682025,-71.51708758,801,42.625366473629157,-71.51710927,810
3955,,,,42.754542958278719,-71.7903927,3432,42.753097421614854,-71.79416359,3413
4026,,,,42.416969406398771,-71.40068926,4195,42.420125605783312,-71.40245239,4154
4028,,,,,,,,,
3709,,,,42.555729101323131,-71.41443715,4079,42.555693213319607,-71.41378955,4089
4030,,,,42.349224269789268,-71.19803932,624,42.345622165095222,-71.19892852,572
3801,,,,42.168762888055092,-71.55101114,4613,42.166633254824312,-71.55515445,4631
3870,,,,43.165229059989493,-71.6774726,13278,43.167577637660806,-71.66889668,13318
3999,,,,42.473252141230013,-71.56022551,1731,42.473991466885124,-71.55826123,1712
3746,,,,43.08356331,-70.28551352,10809,43.090507454886129,-70.27878244,10736
3883,,,,42.892123390797884,-71.61558957,6130,42.896355257254378,-71.620444,6130
1006,,,,42.381456509482135,-71.49043962,3938,42.38094692116065,-71.49658966,4103
3633,,,,42.626906817597273,-71.51752067,798,42.625775986934215,-71.51786905,805
3955,,,,42.754958518696142,-71.79055288,3391,42.754295399354085,-71.79298163,3365
4026,,,,42.418154045940312,-71.40200197,4123,42.421073350714188,-71.4040492,4066
4028,,,,,,,,,
3709,,,,42.555729101323131,-71.41443715,4079,42.555659952003396,-71.4137954,4090
4030,,,,42.351618868605726,-71.19495903,479,42.349283818906017,-71.19441261,396
4036,,,,42.67714958,-71.55157385,4076,42.676918787861545,-71.55062376,4138
3985,,,,42.418220232147519,-71.40336567,4090,42.420738387665963,-71.40593809,4028
3801,,,,42.167659378215205,-71.55808542,4547,42.165375948176823,-71.56440437,4552
3870,,,,43.167610200492639,-71.66644364,13141,43.170107324806679,-71.65632857,13135
3999,,,,42.473671080963562,-71.55903734,1697,42.474483713367242,-71.55691849,1667
3746,,,,43.098355344104654,-70.28757034,11081,43.108171525998316,-70.28310398,11164
3883,,,,42.894278452757646,-71.61572687,6109,42.898518027046464,-71.61966759,6103
1006,,,,42.381156015686685,-71.49390982,4029,42.380628758095853,-71.50017185,4195
3633,,,,42.626351447738791,-71.51770675,810,42.625272562085392,-71.51798673,819
3955,,,,42.754958518696142,-71.79055288,3391,42.754295399354085,-71.79298163,3365
4028,,,,,,,,,
3709,,,,42.556087836730846,-71.41412325,4177,42.556221579232172,-71.41351315,4207
4030,,,,42.349905394246363,-71.19506152,428,42.347286501789036,-71.19450664,343
4036,,,,42.67714958,-71.55157385,4076,42.676918787861545,-71.55062376,4138
3985,,,,42.419172040263327,-71.40526653,4094,42.421509115093819,-71.40819368,4044
3801,,,,42.167659378215205,-71.55808542,4547,42.165375948176823,-71.56440437,4552
3870,,,,43.168161435043061,-71.66459903,13135,43.170619288605792,-71.65464768,13129
3999,,,,42.473863192013575,-71.55845938,1682,42.47474742640506,-71.5561654,1647
3746,,,,43.098355344104654,-70.28757034,11081,43.108171525998316,-70.28310398,11164
3883,,,,42.895343268014869,-71.61661832,6100,42.899591943952707,-71.62052142,6092
1006,,,,42.380926050835875,-71.49549246,4050,42.380339533406456,-71.50189595,4210
3633,,,,42.625952385402655,-71.51763577,816,42.62478262974102,-71.51779387,827
3955,,,,42.75446724,-71.79212206,3364,42.753711171265557,-71.79474737,3335
4028,,,,,,,,,
3709,,,,42.556087836730846,-71.41412325,4177,42.556221579232172,-71.41351315,4207
4030,,,,42.347576241334394,-71.19661539,536,42.344241182302447,-71.19665323,490
4036,,,,42.67714958,-71.55157385,4076,42.676918787861545,-71.55062376,4138
3985,,,,42.419514741765973,-71.40641425,4082,42.421889367010557,-71.40980676,4029
3801,,,,42.166294176990569,-71.5623799,4770,42.164253768314666,-71.56866559,4832
3870,,,,43.169398428819484,-71.66137896,13063,43.171858834230136,-71.6519445,13044
3999,,,,42.473926330157468,-71.55842371,1659,42.474662227797985,-71.55671914,1618
3746,,,,43.098355344104654,-70.28757034,11081,43.108171525998316,-70.28310398,11164
3883,,,,42.897671710336247,-71.62104826,5977,42.901957436677208,-71.62598607,5943
1006,,,,42.38066883112252,-71.49715042,4067,42.380016187734412,-71.50375311,4221
3633,,,,42.626026052624226,-71.51800325,804,42.625125858024724,-71.51835173,809
3955,,,,42.754379612703367,-71.7925932,3358,42.753695663214224,-71.79513964,3329
4028,,,,,,,,,
3709,,,,42.556087836730846,-71.41412325,4177,42.556221579232172,-71.41351315,4207
